id,brand,name,price,currency,description,rating,category,product_type,tag_list,product_colors,created_year,created_month,time_difference
842,clinique,Perfectly Real&trade; Compact Makeup,28.0,USD,"Silky, oil-free formula looks like your skin—only better. Optimizes skin's varying tones to create a more even appearance. Buildable coverage lasts for hours, yet feels like nothing at all. Controls shine. In a ready-to-go, ready-to-perfect compact. Oil-free.",4.5,Unknown,foundation,[],"[{'hex_value': '#FAD4B4', 'colour_name': '104'}, {'hex_value': '#F2D0B9', 'colour_name': 'PR 106'}, {'hex_value': '#F2C9A9', 'colour_name': 'PR 114'}, {'hex_value': '#F1CBAB', 'colour_name': 'PR 108'}, {'hex_value': '#EFCAB2', 'colour_name': 'PR 110'}, {'hex_value': '#F7D6BF', 'colour_name': 'PR 102'}, {'hex_value': '#ECC6A2', 'colour_name': 'PR 116'}, {'hex_value': '#F0C5AA', 'colour_name': '118'}, {'hex_value': '#EBBF9F', 'colour_name': 'PR 120'}, {'hex_value': '#ECBD94', 'colour_name': '122'}, {'hex_value': '#E5B78B', 'colour_name': 'PR 126'}, {'hex_value': '#E9B68F', 'colour_name': 'PR 130'}, {'hex_value': '#E3AE7B', 'colour_name': 'PR 134'}, {'hex_value': '#E4AB7C', 'colour_name': '138'}, {'hex_value': '#D08F62', 'colour_name': '144'}, {'hex_value': '#BA784B', 'colour_name': '146'}]",2017,12,4.882
841,clinique,Chubby in the Nude&trade; Foundation Stick,25.0,USD,"Portable perfection for full-face coverage, or bare-minimum touch-ups. Creamy, moisturizing foundation stick blends easily. Builds from sheer to moderate coverage with a natural finish. Long-wearing. Oil-free.",4.5,Unknown,foundation,[],"[{'hex_value': '#8E5230', 'colour_name': '28 Curviest Clove'}, {'hex_value': '#F0C9AE', 'colour_name': '02 Abundant Alabaster'}, {'hex_value': '#E6BC9F', 'colour_name': '06 Intense Ivory'}, {'hex_value': '#DEB193', 'colour_name': '07 Capacious Chamois'}, {'hex_value': '#E2B186', 'colour_name': '08 Grandest Golden Neutral'}, {'hex_value': '#DCAB86', 'colour_name': '09 ‘Normous Neutral'}, {'hex_value': '#D6A683', 'colour_name': '14 Voluptuous Vanilla'}, {'hex_value': '#D09B73', 'colour_name': '15 Bountiful Beige'}, {'hex_value': '#B4753E', 'colour_name': '24 Gargantuan Golden'}, {'hex_value': '#995c27', 'colour_name': '26 Ample Amber'}]",2017,12,5.009
840,clinique,Super City Block™ BB Cushion Compact Broad Spectrum SPF 50,17.5,USD,"Everything skin needs to face city life—flawlessly. Buildable, breathable fluid makeup feels cool and weightless on skin, yet delivers a lasting natural-matte finish. High-level SPF and antioxidants help protect against skin-damaging UV, impurities and environmental aggressors. All in a ready-to-go compact with puff applicator.",4.5,Unknown,foundation,[],"[{'hex_value': '#F4C3A7', 'colour_name': '01 Fair'}, {'hex_value': '#E5B091', 'colour_name': '02 Moderately Fair'}, {'hex_value': '#DBB29C', 'colour_name': '03 Medium'}, {'hex_value': '#AA754E', 'colour_name': '04 Deep'}]",2017,12,4.976
839,clinique,Superpowder Double Face Makeup,24.0,USD,"Powder and foundation combined in one portable compact. Long-wearing, full-coverage powder works as an over-foundation finisher or as a powder foundation. Extra-cling formula for double coverage.",4.5,Unknown,foundation,[],"[{'hex_value': '#F9DDD1', 'colour_name': 'Matte Bisque'}, {'hex_value': '#F9D3BE', 'colour_name': 'Matte Ivory'}, {'hex_value': '#EDC3A5', 'colour_name': 'Matte Cream'}, {'hex_value': '#CCA588', 'colour_name': 'Matte Neutral'}, {'hex_value': '#F4CBAF', 'colour_name': 'Matte Beige'}, {'hex_value': '#EFC2A2', 'colour_name': 'Matte Medium'}, {'hex_value': '#EFC8B3', 'colour_name': 'Matte Honey'}, {'hex_value': '#DBA57A', 'colour_name': 'Matte Tawny'}]",2017,12,5.221
838,clinique,Perfectly Real&trade; Makeup,28.0,USD,"Feels like nothing at all. Yet creates your skin's most perfected, natural look. Patent-pending* micro-mirrored technology optically resurfaces skin. Ultra-lightweight liquid formula is oil-free, non-acnegenic. *US and International Patents Pending",4.5,Unknown,foundation,[],"[{'hex_value': '#F6DCCC', 'colour_name': 'Shade 01'}, {'hex_value': '#EFCAB4', 'colour_name': 'Shade 02'}, {'hex_value': '#E0B89C', 'colour_name': 'Shade 08'}, {'hex_value': '#DBAD92', 'colour_name': 'Shade 10'}, {'hex_value': '#E3B892', 'colour_name': 'Shade 12'}, {'hex_value': '#E8C0A3', 'colour_name': 'Shade 14'}, {'hex_value': '#E2B592', 'colour_name': 'Shade 18'}, {'hex_value': '#DBA788', 'colour_name': 'Shade 22'}, {'hex_value': '#DBAC78', 'colour_name': 'Shade 24'}, {'hex_value': '#E3AF8C', 'colour_name': 'Shade 28'}, {'hex_value': '#DDB68C', 'colour_name': 'Shade 30'}, {'hex_value': '#BA9765', 'colour_name': 'Shade 31'}, {'hex_value': '#D7A274', 'colour_name': 'Shade 34'}, {'hex_value': '#D2A17A', 'colour_name': 'Shade 36'}, {'hex_value': '#CE9C6A', 'colour_name': 'Shade 37'}, {'hex_value': '#B2804C', 'colour_name': 'Shade 39'}, {'hex_value': '#C98B5D', 'colour_name': 'Shade 42'}, {'hex_value': '#BA8D65', 'colour_name': 'Shade 45'}, {'hex_value': '#B37044', 'colour_name': 'Shade 46'}, {'hex_value': '#AF7642', 'colour_name': 'Shade 47'}, {'hex_value': '#824B2B', 'colour_name': 'Shade 48'}, {'hex_value': '#AD693E', 'colour_name': 'Shade 49'}]",2017,12,5.406
837,clinique,Beyond Perfecting&trade; Powder Foundation + Concealer,28.0,USD,"A powder foundation and concealer in one for a natural, beyond perfected look that lasts all day. Even through sweat and humidity. Weightless powder makeup covers thoroughly without clogging pores. Skin breathes comfortably, colour stays true. Oil-free.",4.5,Unknown,foundation,[],"[{'hex_value': '#F7C8B2', 'colour_name': '0.5 Breeze'}, {'hex_value': '#FBEACD', 'colour_name': '0.25 Dune'}, {'hex_value': '#e4b78e', 'colour_name': '02 Alabaster'}, {'hex_value': '#d8ac8e', 'colour_name': '04 Cream Whip'}, {'hex_value': '#C7A084', 'colour_name': '06 Ivory'}, {'hex_value': '#c79877', 'colour_name': '07 Cream Chamois'}, {'hex_value': '#d29a71', 'colour_name': '08 Golden Neutral'}, {'hex_value': '#bc8d69', 'colour_name': '09 Neutral'}, {'hex_value': '#c38f6b', 'colour_name': '11 Honey'}, {'hex_value': '#d29c6f', 'colour_name': '14 Vanilla'}, {'hex_value': '#d1976f', 'colour_name': '15 Beige'}, {'hex_value': '#ba8668', 'colour_name': '18 Sand'}, {'hex_value': '#B57956', 'colour_name': '23 Ginger'}, {'hex_value': '#a16c4e', 'colour_name': '24 Golden'}, {'hex_value': '#CB7217', 'colour_name': '26 Amber'}, {'hex_value': '#A45A12', 'colour_name': '28 Clove'}]",2017,12,5.237
836,clinique,Acne Solutions&trade; Liquid Makeup,28.0,USD,"Feels so fresh, looks so natural. Non-irritating, oil-free makeup helps blend away blemishes, neutralize redness. Medicated ingredients help treat existing breakouts and keep them from coming back.",4.5,Unknown,foundation,[],"[{'hex_value': '#e4b393', 'colour_name': 'Fresh Fair'}, {'hex_value': '#DDC0A8', 'colour_name': 'Fresh Alabaster'}, {'hex_value': '#E4C8A7', 'colour_name': 'Fresh Ivory'}, {'hex_value': '#D8BE9F', 'colour_name': 'Fresh Neutral'}, {'hex_value': '#DAAE77', 'colour_name': 'Fresh Cream Chamois'}, {'hex_value': '#DA9767', 'colour_name': 'Fresh Porcelain Beige'}, {'hex_value': '#CB9260', 'colour_name': 'Fresh Cream Caramel'}, {'hex_value': '#BF8A6E', 'colour_name': 'Fresh Deep Neutral'}, {'hex_value': '#BB8458', 'colour_name': 'Fresh Honey'}, {'hex_value': '#BE9272', 'colour_name': 'Fresh Vanilla'}, {'hex_value': '#C59F84', 'colour_name': 'Fresh Beige'}, {'hex_value': '#B38F6B', 'colour_name': 'Fresh Sand'}, {'hex_value': '#915622', 'colour_name': 'Fresh Ginger'}, {'hex_value': '#AF7642', 'colour_name': 'Fresh Golden'}, {'hex_value': '#9b5621', 'colour_name': 'Fresh Amber'}, {'hex_value': '#714019', 'colour_name': 'Fresh Clove'}]",2017,12,5.212
835,clinique,Superbalanced&trade; Makeup,26.0,USD,"The smart makeup. Liquid foundation with adjustable, oil-free coverage provides moisture and absorbs oil when and where needed. Silky upon application.",4.5,Unknown,foundation,[],"[{'hex_value': '#FFE6CB', 'colour_name': '32 Breeze'}, {'hex_value': '#FEDCBD', 'colour_name': '27 Alabaster'}, {'hex_value': '#F5D4B7', 'colour_name': '01 Petal'}, {'hex_value': '#F4D5BF', 'colour_name': '02 Fair'}, {'hex_value': '#F4CAA2', 'colour_name': '33 Cream'}, {'hex_value': '#E5BFA9', 'colour_name': '03 Ivory'}, {'hex_value': '#E2AD93', 'colour_name': '28 Light'}, {'hex_value': '#F4CBB3', 'colour_name': '04 Cream Chamois'}, {'hex_value': '#DAAD88', 'colour_name': '34 Nude Beige'}, {'hex_value': '#E1BAA3', 'colour_name': '05 Vanilla'}, {'hex_value': '#B9886E', 'colour_name': '06 Linen'}, {'hex_value': '#CE9358', 'colour_name': '35 Honeycomb'}, {'hex_value': '#F0AE96', 'colour_name': '07 Neutral'}, {'hex_value': '#D79370', 'colour_name': '09 Sand'}, {'hex_value': '#B17248', 'colour_name': '14 Wheat'}, {'hex_value': '#BB8F68', 'colour_name': '15 Golden'}, {'hex_value': '#A65E33', 'colour_name': '17 Amber'}, {'hex_value': '#975D44', 'colour_name': '18 Clove'}, {'hex_value': '#E19A7D', 'colour_name': '10 Warmer'}, {'hex_value': '#CC8C72', 'colour_name': '12 Honeyed Beige'}]",2017,12,5.175
834,clinique,Stay-Matte Sheer Pressed Powder,26.0,USD,"Shine-absorbing, oil-free formula. Ultra-sheer texture gives skin a perfected matte appearance. Great for oily skin and oily spots. Maintains a fresh look and feel, even after frequent touch-ups.",4.5,Unknown,foundation,[],"[{'hex_value': '#EAC6A7', 'colour_name': '18 Stay Cream'}, {'hex_value': '#CEA288', 'colour_name': '02 Stay Neutral'}, {'hex_value': '#D3AB93', 'colour_name': '01 Stay Buff'}, {'hex_value': '#C8977A', 'colour_name': '17 Stay Golden'}, {'hex_value': '#C29275', 'colour_name': '03 Stay Beige '}, {'hex_value': '#D09B74', 'colour_name': '19 Stay Suede'}, {'hex_value': '#B27857', 'colour_name': '05 Stay Spice'}, {'hex_value': '#A16F53', 'colour_name': '10 Stay Amber'}, {'hex_value': '#B57B5F', 'colour_name': '04 Stay Honey'}, {'hex_value': '#B17A58', 'colour_name': '20 Stay Nutmeg'}, {'hex_value': '#9D6B50', 'colour_name': '21 Stay Sienna'}, {'hex_value': '#84523A', 'colour_name': '11 Stay Brandy'}]",2017,12,5.359
833,clinique,Superbalanced™ Silk Makeup Broad Spectrum SPF 15,26.0,USD,"Slip on a silk-enriched makeup. Feel naked, yet covered to perfection. Control oil, yet hydrate where needed. Protect with SPF. Oil-free. Sheer to moderate coverage. Natural-matte finish. Ideal for Dry Combination to Oily Skin Types.",4.5,Unknown,foundation,[],"[{'hex_value': '#FFE6CB', 'colour_name': '01 Silk Porcelain'}, {'hex_value': '#F0C9AE', 'colour_name': '02 Silk Shell'}, {'hex_value': '#E9BC98', 'colour_name': '03 Silk Bare'}, {'hex_value': '#F1BF9E', 'colour_name': '04 Silk Bisque'}, {'hex_value': '#E5BFA9', 'colour_name': '05 Silk Ivory'}, {'hex_value': '#F4CBB3', 'colour_name': '06 Silk Cream Chamois'}, {'hex_value': '#E2B186', 'colour_name': '07 Silk Sahara'}, {'hex_value': '#DCAB86', 'colour_name': '08 Silk Canvas'}, {'hex_value': '#E0B394', 'colour_name': '09 Silk Bamboo'}, {'hex_value': '#DAA878', 'colour_name': '10 Silk Honeymilk'}, {'hex_value': '#D7A581', 'colour_name': '11 Silk Sunny Beige'}, {'hex_value': '#E0AD84', 'colour_name': '12 Silk Maple'}, {'hex_value': '#E1BAA3', 'colour_name': '13 Silk Vanilla'}, {'hex_value': '#D09B73', 'colour_name': '14 Silk Suede'}, {'hex_value': '#C99B71', 'colour_name': '15 Silk Nutmeg'}, {'hex_value': '#c8874e', 'colour_name': '16 Silk Almond'}, {'hex_value': '#BE773D', 'colour_name': '17 Silk Cinnamon'}, {'hex_value': '#B4753E', 'colour_name': '18 Silk Sable'}, {'hex_value': '#995C27', 'colour_name': '19 Silk Brandy'}, {'hex_value': '#8E5230', 'colour_name': '20 Silk Cocoa '}]",2017,12,5.687
832,clinique,Even Better&trade; Makeup Broad Spectrum SPF 15,28.0,USD,"Wear oil-free, dermatologist-developed Even Better Makeup SPF 15 and something amazing happens: Without any makeup, see improved clarity, a more even skin tone, visibly diminished age spots. For all ethnicities. In just 4 to 6 weeks. Broad spectrum SPF helps protect against future darkening. For continued benefits—even after you take it off—partner with Even Better Clinical Dark Spot Corrector.",4.5,Unknown,foundation,[],"[{'hex_value': '#F3D6BF', 'colour_name': 'CN 08 Linen'}, {'hex_value': '#F0C9AE', 'colour_name': 'CN 10 Alabaster'}, {'hex_value': '#E9BD9C', 'colour_name': 'WN 16 Buff'}, {'hex_value': '#E9BC98', 'colour_name': 'CN 18 Cream Whip'}, {'hex_value': '#F1BF9E', 'colour_name': 'CN 20 Fair'}, {'hex_value': '#E6BC9F', 'colour_name': 'CN 28 Ivory'}, {'hex_value': '#DEB193', 'colour_name': 'CN 40 Cream Chamois'}, {'hex_value': '#DCAB86', 'colour_name': 'CN 52 Neutral'}, {'hex_value': '#E2B186', 'colour_name': 'WN 46 Golden Neutral'}, {'hex_value': '#E5B68B', 'colour_name': 'WN 56 Cashew'}, {'hex_value': '#DAA878', 'colour_name': 'CN 58 Honey'}, {'hex_value': '#D7A581', 'colour_name': 'CN 62 Porcelain Beige'}, {'hex_value': '#E0AD84', 'colour_name': 'WN 64 Butterscotch'}, {'hex_value': '#D6A683', 'colour_name': 'CN 70 Vanilla'}, {'hex_value': '#D09B73', 'colour_name': 'CN 74 Beige'}, {'hex_value': '#CE9465', 'colour_name': 'CN 78 Nutty'}, {'hex_value': '#D49C70', 'colour_name': 'WN 80 Tawnied Beige'}, {'hex_value': '#D29560', 'colour_name': 'WN 82 Latte'}, {'hex_value': '#C99B71', 'colour_name': 'CN 90 Sand'}, {'hex_value': '#D28E55', 'colour_name': 'WN 94 Deep Neutral'}, {'hex_value': '#C8874E', 'colour_name': 'WN 98 Cream Caramel'}, {'hex_value': '#C58342', 'colour_name': 'WN 104 Toffee'}, {'hex_value': '#BE773D', 'colour_name': 'WN 112 Ginger'}, {'hex_value': '#B4753E', 'colour_name': 'WN 114 Golden'}, {'hex_value': '#AD7044', 'colour_name': 'CN 116 Spice'}, {'hex_value': '#995C27', 'colour_name': 'WN 118 Amber'}, {'hex_value': '#A4653F', 'colour_name': 'WN 120 Pecan'}, {'hex_value': '#8E5230', 'colour_name': 'WN 122 Clove'}, {'hex_value': '#834E2E', 'colour_name': 'WN 124 Sienna'}, {'hex_value': '#623B2C', 'colour_name': 'CN 126 Espresso'}]",2017,12,5.619
831,clinique,Beyond Perfecting&trade; Foundation + Concealer,28.0,USD,"A foundation-and-concealer in one for a natural, beyond perfected look that lasts all day. Lightweight, moisturizing makeup covers thoroughly without clogging pores. Skin breathes comfortably, colour stays true, even through sweat and humidity.",4.5,Unknown,foundation,[],"[{'hex_value': '#FFE6CB', 'colour_name': '0.5 Breeze'}, {'hex_value': '#F3D6BF', 'colour_name': '01 Linen'}, {'hex_value': '#F0C9AE', 'colour_name': '02 Alabaster'}, {'hex_value': '#E6BC9F', 'colour_name': '06 Ivory'}, {'hex_value': '#E9BC98', 'colour_name': '04 Cream Whip'}, {'hex_value': '#F1BF9E', 'colour_name': '05 Fair'}, {'hex_value': '#F0C7AB', 'colour_name': '6.5 Buttermilk '}, {'hex_value': '#E2B186', 'colour_name': '08 Golden Neutral'}, {'hex_value': '#E3A97A', 'colour_name': '7.5 Tea'}, {'hex_value': '#DAA878', 'colour_name': '11 Honey'}, {'hex_value': '#DBAC82', 'colour_name': '5.75 Cork'}, {'hex_value': '#E6AD7F', 'colour_name': '5.5 Ecru'}, {'hex_value': '#E3B28F', 'colour_name': '6.75 Sesame'}, {'hex_value': '#D6A683', 'colour_name': '14 Vanilla'}, {'hex_value': '#d28f6b', 'colour_name': '15 Beige'}, {'hex_value': '#DCA27B', 'colour_name': '8.25 Oat'}, {'hex_value': '#DEB193', 'colour_name': '07 Cream Chamois'}, {'hex_value': '#DCAB86', 'colour_name': '09 Neutral'}, {'hex_value': '#D9A373', 'colour_name': '10 Honey Wheat'}, {'hex_value': '#CE9465', 'colour_name': '17 Nutty'}, {'hex_value': '#C2895D', 'colour_name': '16 Toasted Wheat'}, {'hex_value': '#C99B71', 'colour_name': '18 Sand'}, {'hex_value': '#C8874E', 'colour_name': '21 Cream Caramel'}, {'hex_value': '#BE773D', 'colour_name': '23 Ginger'}, {'hex_value': '#B4753E', 'colour_name': '24 Golden'}, {'hex_value': '#995C27', 'colour_name': '26 Amber'}, {'hex_value': '#8E5230', 'colour_name': '28 Clove'}]",2017,12,5.821
830,clinique,CliniqueFIT™ Workout Makeup Broad Spectrum SPF 40,29.5,USD,"Lightweight, sweat- and humidity-proof foundation that keeps up with your highly active life. Medium coverage, natural-matte finish wears for 12 long-lasting hours. Protects with SPF 40. Won’t clog pores or cause breakouts. Oil-free.",4.5,Unknown,foundation,[],"[{'hex_value': '#e3b59a', 'colour_name': '01 Light'}, {'hex_value': '#ddad92', 'colour_name': '03 Light Medium'}, {'hex_value': '#d07e4a', 'colour_name': '05 Medium'}, {'hex_value': '#b86530', 'colour_name': '07 Deep'}]",2017,12,5.77
829,clinique,Almost Powder Makeup,28.0,USD,"More than minerals. Skin looks, acts happier. Long-wear formula helps keep pores out of trouble. Antioxidants protect skin. This natural, perfecting ""no-makeup"" makeup is so lightweight, you'll never even feel it. So foolproof, you can apply it with a sponge, a brush-and almost with your eyes closed.",4.5,Unknown,foundation,[],"[{'hex_value': '#EACAB1', 'colour_name': '01 Fair'}, {'hex_value': '#E6D1BB', 'colour_name': '02 Neutral Fair'}, {'hex_value': '#DCB286', 'colour_name': '03 Light'}, {'hex_value': '#DBB190', 'colour_name': '04 Neutral'}, {'hex_value': '#D5A179', 'colour_name': '05 Medium'}, {'hex_value': '#D7AA8E', 'colour_name': '06 Deep'}]",2017,12,5.868
828,clinique,Clinique BIY&trade; Blend It Yourself Pigment Drops,33.0,USD,"Transform your favorite moisturizer into a BB, CC or fuller-coverage foundation. One drop of Clinique BIY™ Blend It Yourself Pigment Drops creates sheer cover. Two or three, a flawless finish. Since Clinique BIY takes on the finish of the moisturizer you blend it with, expect a more matte finish with a mattifying moisturizer. Or a more dewy, radiant finish when blended with a moisturizer that contains optics.",4.5,Unknown,foundation,[],"[{'hex_value': '#F7E1CD', 'colour_name': 'BIY 105'}, {'hex_value': '#F4D0B6', 'colour_name': 'BIY 110'}, {'hex_value': '#EDD2BD', 'colour_name': 'BIY 115'}, {'hex_value': '#E6C4AB', 'colour_name': 'BIY 120'}, {'hex_value': '#DCAE8A', 'colour_name': 'BIY 125'}, {'hex_value': '#D6AB8F', 'colour_name': 'BIY 130'}, {'hex_value': '#DFB28E', 'colour_name': 'BIY 135'}, {'hex_value': '#C89575', 'colour_name': 'BIY 140'}, {'hex_value': '#D0AC8C', 'colour_name': 'BIY 145'}, {'hex_value': '#CD924F', 'colour_name': 'BIY 150'}, {'hex_value': '#B2773D', 'colour_name': 'BIY 155'}, {'hex_value': '#9D6327', 'colour_name': 'BIY 160'}, {'hex_value': '#C28165', 'colour_name': 'BIY Bronze'}]",2017,12,5.999
827,clinique,Even Better Glow&trade; Light Reflecting Makeup Broad Spectrum SPF 15,28.0,USD,"Moisturizing foundation instantly creates a natural radiance with subtle luminizing pigments. Wear it every day and over time bare skin glows on its own, thanks to vitamin C. Broad spectrum SPF 15 helps prevent future dark spots. Long-wearing, oil-free.",4.5,Unknown,foundation,[],"[{'hex_value': '#F0C5A8', 'colour_name': 'CN 02 Breeze'}, {'hex_value': '#F9C096', 'colour_name': 'WN 04 Bone'}, {'hex_value': '#DAA781', 'colour_name': 'CN 10 Alabaster'}, {'hex_value': '#E8AE76', 'colour_name': 'WN 12 Meringue'}, {'hex_value': '#E5AF84', 'colour_name': 'CN 20 Fair'}, {'hex_value': '#EDAB76', 'colour_name': 'WN 22 Ecru'}, {'hex_value': '#EFC09C', 'colour_name': 'CN 28 Ivory'}, {'hex_value': '#D19567', 'colour_name': 'WN 30 Biscuit'}, {'hex_value': '#E2B284', 'colour_name': 'WN 38 Stone'}, {'hex_value': '#D7A681', 'colour_name': 'CN 40 Cream Chamois'}, {'hex_value': '#E1A980', 'colour_name': 'WN 44 Tea'}, {'hex_value': '#D49863', 'colour_name': 'WN 48 Oat'}, {'hex_value': '#E7AF89', 'colour_name': 'CN 52 Neutral'}, {'hex_value': '#D69565', 'colour_name': 'WN 54 Honey Wheat'}, {'hex_value': '#D99F6E', 'colour_name': 'CN 58 Honey'}, {'hex_value': '#D1966D', 'colour_name': 'CN 62 Porcelain Beige'}, {'hex_value': '#CB8E57', 'colour_name': 'WN 68 Brulee'}, {'hex_value': '#D9A783', 'colour_name': 'CN 70 Vanilla'}, {'hex_value': '#C3885F', 'colour_name': 'CN 74 Beige'}, {'hex_value': '#D49D6D', 'colour_name': 'WN 76 Toasted Wheat'}, {'hex_value': '#CC986E', 'colour_name': 'CN 90 Sand'}, {'hex_value': '#CB8A5A', 'colour_name': 'WN 92 Toasted Almond'}, {'hex_value': '#BD7749', 'colour_name': 'WN 94 Deep Neutral'}, {'hex_value': '#C78A4C', 'colour_name': 'WN 98 Cream Caramel'}, {'hex_value': '#BF7426', 'colour_name': 'WN 112 Ginger'}, {'hex_value': '#AF7442', 'colour_name': 'WN 114 Golden'}, {'hex_value': '#B26B35', 'colour_name': 'WN 118 Amber'}, {'hex_value': '#935732', 'colour_name': 'WN 122 Clove'}, {'hex_value': '#985825', 'colour_name': 'WN 124 Sienna '}, {'hex_value': '#7C431D', 'colour_name': 'CN 126 Espresso'}]",2017,12,6.013
